Trip Id,Trip Duration (seconds),Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type,Hour,AM_PM,Month,DayOfWeek,lat,lon,capacity,is_charging_station,nearby_distance,is_valet_station,weather_region,Temp (°C),Precip. Amount (mm)
31803365,1571,7163,09/01/2024 10:33,Yonge St / Wood St,7202,09/01/2024 10:59,Queen St W / Bay St (City Hall),1009,Casual Member,10,AM,September,Sunday,43.6622222,-79.3825,15.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803366,1317,7042,09/01/2024 10:33,Sherbourne St / Wellesley St E,7720,09/01/2024 10:55,King St W / Portland St,4105,Casual Member,10,AM,September,Sunday,43.6673,-79.374,31.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803370,279,7045,09/01/2024 10:34,Bond St / Queen St E,7505,09/01/2024 10:38,Ontario St / Adelaide St E -SMART,3015,Casual Member,10,AM,September,Sunday,43.653236,-79.376716,36.0,False,500.0,False,TORONTO_CITY,24.7,0.0
31803371,421,7929,09/01/2024 10:34,Spadina Ave / Bulwer St- SMART ,7176,09/01/2024 10:41,Bathurst St / Fort York Blvd,914,Casual Member,10,AM,September,Sunday,43.649354475273796,-79.39675713332855,12.0,False,100.0,,TORONTO_CITY,24.7,0.0
31803372,244,7945,09/01/2024 10:34,,7533,09/01/2024 10:38,Housey St / Dan Leckie Way,3682,Casual Member,10,AM,September,Sunday,43.64235480340359,-79.39519751877137,19.0,False,100.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803373,1370,7176,09/01/2024 10:34,Bathurst St / Fort York Blvd,7686,09/01/2024 10:56,Lower Jarvis St / The Esplanade,3180,Casual Member,10,AM,September,Sunday,43.639179,-79.399595,19.0,False,500.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803376,1426,7193,09/01/2024 10:34,Dufferin St / Queen St W,7076,09/01/2024 10:57,York St / Queens Quay W,5790,Casual Member,10,AM,September,Sunday,43.64309687937765,-79.42875613770637,15.0,False,500.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803377,512,7343,09/01/2024 10:34,Alton Ave / Dundas St E (Greenwood Park),7103,09/01/2024 10:42,Jimmie Simpson Park (Queen St E),2248,Annual Member,10,AM,September,Sunday,43.66745,-79.329408,23.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803378,6349,7428,09/01/2024 10:34,Woodbine Ave / Lake Shore Blvd E,7428,09/01/2024 12:20,Woodbine Ave / Lake Shore Blvd E,898,Casual Member,10,AM,September,Sunday,43.665645,-79.304711,27.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803380,325,7946,09/01/2024 10:34,,7260,09/01/2024 10:39,Spadina Ave / Adelaide St W,7843,Casual Member,10,AM,September,Sunday,43.64666748425228,-79.40299591349182,15.0,False,200.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803381,1048,7462,09/01/2024 10:34,Richmond St E / Yonge St,7524,09/01/2024 10:52,Lisgar Park,700,Casual Member,10,AM,September,Sunday,43.651838,-79.378743,16.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803382,415,7353,09/01/2024 10:34,Fulton Ave / Pape Ave,7346,09/01/2024 10:41,Logan Ave / Gerrard St E,7961,Casual Member,10,AM,September,Sunday,43.68395,-79.347046,19.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803383,2469,7887,09/01/2024 10:34,800 Fleet St (North),7637,09/01/2024 11:15,Judson St / Royal York Rd,9079,Casual Member,10,AM,September,Sunday,43.63682856154585,-79.40884160367011,43.0,True,200.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803385,408,7175,09/01/2024 10:34,HTO Park (Queens Quay W),7366,09/01/2024 10:41,Fort York Blvd / Bathurst St - SMART,5375,Casual Member,10,AM,September,Sunday,43.63796,-79.387502,27.0,False,500.0,False,TORONTO_CITY_CENTRE,24.9,0.0
31803384,1321,7176,09/01/2024 10:34,Bathurst St / Fort York Blvd,7686,09/01/2024 10:56,Lower Jarvis St / The Esplanade,45,Casual Member,10,AM,September,Sunday,43.639179,-79.399595,19.0,False,500.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803386,1220,7682,09/01/2024 10:34,Bathurst St / Front St W,7156,09/01/2024 10:54,Salem Ave / Bloor St W,8720,Casual Member,10,AM,September,Sunday,43.64134790000001,-79.4013882,35.0,False,3218.68,,TORONTO_CITY_CENTRE,24.9,0.0
31803387,602,7262,09/01/2024 10:34,Wychwood Ave / Benson Ave - SMART,7143,09/01/2024 10:44,Kendal Ave / Bernard Ave,6153,Casual Member,10,AM,September,Sunday,43.6809164,-79.4229684,16.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803388,1702,7089,09/01/2024 10:34,Church St  / Wood St,7526,09/01/2024 11:03,Bartlett Parkette,3314,Annual Member,10,AM,September,Sunday,43.662712,-79.379903,27.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803389,219,7160,09/01/2024 10:34,King St W / Tecumseth St,7925,09/01/2024 10:38,Niagara St / King St W - SMART,5715,Casual Member,10,AM,September,Sunday,43.64333333333333,-79.40555555555557,18.0,False,500.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803390,935,7667,09/01/2024 10:34,Spadina Ave / Sussex Ave - SMART,7150,09/01/2024 10:50,Dufferin St / Sylvan Av (Dufferin Grove Park),2593,Casual Member,10,AM,September,Sunday,43.66402799999999,-79.40297869999999,35.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803391,8810,7356,09/01/2024 10:34,King St E / Berkeley St,7356,09/01/2024 13:01,King St E / Berkeley St,2546,Casual Member,10,AM,September,Sunday,43.651885,-79.3649,31.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803393,606,7289,09/01/2024 10:34,Humber Bay Shores Park East,7478,09/01/2024 10:44,Ellis Ave / The Queensway,6508,Casual Member,10,AM,September,Sunday,43.6308933,-79.4722622,23.0,False,1000.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803394,572,7160,09/01/2024 10:34,King St W / Tecumseth St,7160,09/01/2024 10:44,King St W / Tecumseth St,7327,Casual Member,10,AM,September,Sunday,43.64333333333333,-79.40555555555557,18.0,False,500.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803395,8828,7787,09/01/2024 10:34,HTO Park West,7299,09/01/2024 13:02,Mill St / Parliament St,7796,Casual Member,10,AM,September,Sunday,43.63737145931921,-79.38976958703309,31.0,False,200.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803397,6319,7428,09/01/2024 10:35,Woodbine Ave / Lake Shore Blvd E,7428,09/01/2024 12:20,Woodbine Ave / Lake Shore Blvd E,5885,Casual Member,10,AM,September,Sunday,43.665645,-79.304711,27.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803398,358,7881,09/01/2024 10:35,Queens Quay E / Merchants' Wharf,7400,09/01/2024 10:41,Polson Pier,3416,Casual Member,10,AM,September,Sunday,43.64643026333144,-79.3618163165329,27.0,False,200.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803399,5471,7569,09/01/2024 10:35,Toronto Inukshuk Park,7682,09/01/2024 12:06,Bathurst St / Front St W,7979,Casual Member,10,AM,September,Sunday,43.6323994,-79.40978179999999,45.0,False,1609.34,False,TORONTO_CITY_CENTRE,24.9,0.0
31803401,1213,7335,09/01/2024 10:35,Bay St / Bloor St W (West Side),7248,09/01/2024 10:55,Baldwin St / Spadina Ave - SMART,7920,Casual Member,10,AM,September,Sunday,43.669244,-79.3894,19.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803402,478,7176,09/01/2024 10:35,Bathurst St / Fort York Blvd,7646,09/01/2024 10:43,University Ave / Richmond St W,7428,Casual Member,10,AM,September,Sunday,43.639179,-79.399595,19.0,False,500.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803404,270,7505,09/01/2024 10:35,Ontario St / Adelaide St E -SMART,7045,09/01/2024 10:39,Bond St / Queen St E,492,Casual Member,10,AM,September,Sunday,43.6535052,-79.3667689,19.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803405,857,7281,09/01/2024 10:35,Charles St W / Balmuto St - SMART,7208,09/01/2024 10:49,80 Clinton St,6057,Casual Member,10,AM,September,Sunday,43.668427,-79.38725,24.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803406,307,7030,09/01/2024 10:35,Bay St / Wellesley St W,7816,09/01/2024 10:40,Bay St / Dundas St W,4042,Annual Member,10,AM,September,Sunday,43.664088,-79.387095,35.0,False,1609.34,False,TORONTO_CITY,24.7,0.0
31803407,2406,7887,09/01/2024 10:35,800 Fleet St (North),7637,09/01/2024 11:15,Judson St / Royal York Rd,8110,Casual Member,10,AM,September,Sunday,43.63682856154585,-79.40884160367011,43.0,True,200.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803408,1117,7264,09/01/2024 10:35,Bloor St E / Huntley St - SMART,7398,09/01/2024 10:53,York St / Lake Shore Blvd W,4264,Casual Member,10,AM,September,Sunday,43.671535,-79.379173,20.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803409,603,7042,09/01/2024 10:35,Sherbourne St / Wellesley St E,7008,09/01/2024 10:45,Wellesley St W / Queen's Park Cres,3654,Casual Member,10,AM,September,Sunday,43.6673,-79.374,31.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803410,308,7844,09/01/2024 10:35,Second St / Lake Shore Blvd W,7630,09/01/2024 10:40,Twelfth St / Thirteenth St,2786,Casual Member,10,AM,September,Sunday,43.60191488118503,-79.49941888654288,15.0,False,350.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803411,814,7199,09/01/2024 10:35,College St / Markham St,7135,09/01/2024 10:48,Hanna Ave / Liberty St,7240,Casual Member,10,AM,September,Sunday,43.6563888888889,-79.4091666666667,19.0,False,500.0,False,TORONTO_CITY,24.7,0.0
31803412,722,7410,09/01/2024 10:35,Howard St / Rose Ave,7358,09/01/2024 10:47,Galbraith Rd / King's College Rd,7176,Casual Member,10,AM,September,Sunday,43.671278,-79.372127,19.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803413,434,7459,09/01/2024 10:35,St Clair Ave W / Winona Dr,7151,09/01/2024 10:42,Essex St / Christie St - SMART,5201,Casual Member,10,AM,September,Sunday,43.680466,-79.432522,11.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803414,941,7906,09/01/2024 10:35,Princess St / Front St E,7533,09/01/2024 10:51,Housey St / Dan Leckie Way,6327,Casual Member,10,AM,September,Sunday,43.650297574961044,-79.36648460341635,14.0,False,300.0,,TORONTO_CITY,24.7,0.0
31803415,8748,7356,09/01/2024 10:35,King St E / Berkeley St,7356,09/01/2024 13:01,King St E / Berkeley St,4266,Casual Member,10,AM,September,Sunday,43.651885,-79.3649,31.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803416,2494,7842,09/01/2024 10:35,Lake Shore Blvd W / Long Branch Ave,7430,09/01/2024 11:17,Marilyn Bell Park Tennis Court,3354,Casual Member,10,AM,September,Sunday,43.59445833196281,-79.53387390859834,11.0,False,350.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803417,908,7787,09/01/2024 10:35,HTO Park West,7299,09/01/2024 10:50,Mill St / Parliament St,4378,Casual Member,10,AM,September,Sunday,43.63737145931921,-79.38976958703309,31.0,False,200.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803418,535,7938,09/01/2024 10:35,,7175,09/01/2024 10:44,HTO Park (Queens Quay W),4773,Casual Member,10,AM,September,Sunday,43.64290167152932,-79.39937033134326,15.0,False,100.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803420,1313,7707,09/01/2024 10:35,Coronation Park (Martin Goodman Trail),7118,09/01/2024 10:57,King St W / Bay St (East Side),2339,Casual Member,10,AM,September,Sunday,43.635007,-79.403341,19.0,False,350.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803421,295,7724,09/01/2024 10:35,Wellesley St E / Parliament St,7577,09/01/2024 10:40,Oak St / Sumach St,5569,Casual Member,10,AM,September,Sunday,43.6682342,-79.3702641,15.0,False,350.0,,TORONTO_CITY,24.7,0.0
31803422,1416,7197,09/01/2024 10:35,Queen St W / Dovercourt Rd,7110,09/01/2024 10:59,Queen St E / Berkeley St,2911,Casual Member,10,AM,September,Sunday,43.6438602,-79.4227573,11.0,False,500.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803424,357,7820,09/01/2024 10:35,1612 Danforth Ave ,7445,09/01/2024 10:41,Eastwood Rd / Coxwell Ave,9056,Casual Member,10,AM,September,Sunday,43.68370788065334,-79.32262453633884,15.0,True,350.0,,TORONTO_CITY,24.7,0.0
31803425,717,7054,09/01/2024 10:35,Navy Wharf Crt / Bremner Blvd,7816,09/01/2024 10:47,Bay St / Dundas St W,3730,Casual Member,10,AM,September,Sunday,43.640722,-79.391051,9.0,False,500.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803426,388,7225,09/01/2024 10:35,Lake Shore Blvd W / Windermere Ave,7518,09/01/2024 10:42,Lake Shore Blvd W / Colborne Lodge Dr,5030,Casual Member,10,AM,September,Sunday,43.634896,-79.467763,18.0,False,1000.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803427,618,7399,09/01/2024 10:35,Lower Jarvis St / Queens Quay E,7399,09/01/2024 10:46,Lower Jarvis St / Queens Quay E,852,Annual Member,10,AM,September,Sunday,43.64422,-79.36927,18.0,False,1609.34,,TORONTO_CITY_CENTRE,24.9,0.0
31803429,358,7720,09/01/2024 10:36,King St W / Portland St,7000,09/01/2024 10:42,Fort York  Blvd / Capreol Ct,8713,Casual Member,10,AM,September,Sunday,43.644395,-79.40065430000001,32.0,False,350.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803430,57,7089,09/01/2024 10:36,Church St  / Wood St,7163,09/01/2024 10:37,Yonge St / Wood St,998,Casual Member,10,AM,September,Sunday,43.662712,-79.379903,27.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803431,969,7549,09/01/2024 10:36,439 Sherbourne St,7258,09/01/2024 10:52,Queen St E / Rushbrooke Ave,2099,Casual Member,10,AM,September,Sunday,43.666051,-79.374161,47.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803432,580,7171,09/01/2024 10:36,Ontario Place Blvd / Lake Shore Blvd W,7682,09/01/2024 10:45,Bathurst St / Front St W,156,Casual Member,10,AM,September,Sunday,43.6322445,-79.4108105,26.0,False,500.0,False,TORONTO_CITY_CENTRE,24.9,0.0
31803434,196,7912,09/01/2024 10:36,Joe Shuster Way / King St W ,7524,09/01/2024 10:39,Lisgar Park,8855,Casual Member,10,AM,September,Sunday,43.64039672322004,-79.4237424131447,19.0,False,100.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803435,831,7543,09/01/2024 10:36,Nassau St / Bellevue Ave,7019,09/01/2024 10:50,Temperance St Station,5543,Casual Member,10,AM,September,Sunday,43.65484215542248,-79.40351232494366,15.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803436,1293,7746,09/01/2024 10:36,Marlee Ave / York Beltline Trail,7197,09/01/2024 10:57,Queen St W / Dovercourt Rd,7819,Casual Member,10,AM,September,Sunday,43.70163,-79.44099,19.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803437,295,7654,09/01/2024 10:36,Bloor St W / Pacific Ave,7178,09/01/2024 10:41,Dundas St W / Edna Ave,8006,Casual Member,10,AM,September,Sunday,43.65412449999999,-79.4636388,7.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803438,302,7124,09/01/2024 10:36,Dundas St E / Broadview Ave,7287,09/01/2024 10:41,Queen St E / Pape Ave - SMART,6633,Casual Member,10,AM,September,Sunday,43.662365,-79.351104,19.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803439,386,7320,09/01/2024 10:36,Front St W / University Ave (1),7720,09/01/2024 10:42,King St W / Portland St,303,Casual Member,10,AM,September,Sunday,43.6451635,-79.3831757,19.0,False,1000.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803440,560,7102,09/01/2024 10:36,Nelson St / Duncan St,7078,09/01/2024 10:45,College St / Major St,8950,Casual Member,10,AM,September,Sunday,43.648711,-79.389728,30.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803442,449,7596,09/01/2024 10:36,Langford Ave / Danforth Ave - SMART,7388,09/01/2024 10:43,Broadview Subway Station,1624,Casual Member,10,AM,September,Sunday,43.6800218,-79.3405681,32.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803444,352,7399,09/01/2024 10:36,Lower Jarvis St / Queens Quay E,7333,09/01/2024 10:42,King St E / Victoria St,6078,Casual Member,10,AM,September,Sunday,43.64422,-79.36927,18.0,False,1609.34,,TORONTO_CITY_CENTRE,24.9,0.0
31803446,133,7379,09/01/2024 10:36,Lawton Blvd / Yonge St,7642,09/01/2024 10:38,Yonge St / St Clair Ave,3123,Casual Member,10,AM,September,Sunday,43.6910667,-79.39535,15.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803447,378,7095,09/01/2024 10:36,Danforth Ave / Ellerbeck St,7350,09/01/2024 10:42,Broadview Ave / Westwood Ave,5803,Casual Member,10,AM,September,Sunday,43.677076,-79.35667,14.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803448,1016,7044,09/01/2024 10:36,Church St / Alexander St,7119,09/01/2024 10:53,Sumach St / Carlton St (Riverdale Farm),1155,Casual Member,10,AM,September,Sunday,43.663722,-79.380288,35.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803449,530,7407,09/01/2024 10:36,University Ave / Queen St W,7373,09/01/2024 10:45,George St / King St E,1082,Casual Member,10,AM,September,Sunday,43.65052424212547,-79.38672702579497,18.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803450,423,7013,09/01/2024 10:36,Scott St / The Esplanade,7906,09/01/2024 10:43,Princess St / Front St E,3092,Casual Member,10,AM,September,Sunday,43.64659663170443,-79.37530913867988,19.0,False,500.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803451,6081,7176,09/01/2024 10:36,Bathurst St / Fort York Blvd,7150,09/01/2024 12:18,Dufferin St / Sylvan Av (Dufferin Grove Park),8045,Casual Member,10,AM,September,Sunday,43.639179,-79.399595,19.0,False,500.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803453,1143,7335,09/01/2024 10:36,Bay St / Bloor St W (West Side),7248,09/01/2024 10:55,Baldwin St / Spadina Ave - SMART,7338,Casual Member,10,AM,September,Sunday,43.669244,-79.3894,19.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803455,510,7109,09/01/2024 10:36,Seaton St / Dundas St E - SMART,7077,09/01/2024 10:45,College Park South,6454,Annual Member,10,AM,September,Sunday,43.658777,-79.369596,32.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803457,2313,7518,09/01/2024 10:37,Lake Shore Blvd W / Colborne Lodge Dr,7518,09/01/2024 11:15,Lake Shore Blvd W / Colborne Lodge Dr,2747,Casual Member,10,AM,September,Sunday,43.63771,-79.458173,27.0,False,1609.34,,TORONTO_CITY_CENTRE,24.9,0.0
31803458,360,7102,09/01/2024 10:37,Nelson St / Duncan St,7462,09/01/2024 10:43,Richmond St E / Yonge St,5502,Casual Member,10,AM,September,Sunday,43.648711,-79.389728,30.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803459,1097,7791,09/01/2024 10:37,Ossington Ave / Bruce St,7076,09/01/2024 10:55,York St / Queens Quay W,7973,Casual Member,10,AM,September,Sunday,43.64570236705167,-79.41933192053696,15.0,False,350.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803460,483,7285,09/01/2024 10:37,Spadina Ave / Harbord St - SMART,7006,09/01/2024 10:45,Bay St / College St (East Side),1135,Casual Member,10,AM,September,Sunday,43.6629228,-79.4018451,36.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803461,782,7363,09/01/2024 10:37,Wells Hill Ave / St Clair Ave W,7152,09/01/2024 10:50,Ossington Ave / Bloor St W,7555,Casual Member,10,AM,September,Sunday,43.683351,-79.41562,15.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803462,3128,7068,09/01/2024 10:37,Blantyre Park,7242,09/01/2024 11:29,Lake Shore Blvd W / Ontario Dr,4074,Casual Member,10,AM,September,Sunday,43.68306889999999,-79.279682,22.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803465,329,7817,09/01/2024 10:37,Shaw St / King St W,7720,09/01/2024 10:42,King St W / Portland St,4928,Casual Member,10,AM,September,Sunday,43.6412561641921,-79.41502994047545,15.0,False,350.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803466,996,7044,09/01/2024 10:37,Church St / Alexander St,7119,09/01/2024 10:53,Sumach St / Carlton St (Riverdale Farm),5530,Casual Member,10,AM,September,Sunday,43.663722,-79.380288,35.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803467,311,7245,09/01/2024 10:37,Tecumseth St / Queen St W - SMART,7049,09/01/2024 10:42,Portland St / Queen St W,1762,Casual Member,10,AM,September,Sunday,43.646552,-79.406468,9.0,False,1000.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803468,715,7030,09/01/2024 10:37,Bay St / Wellesley St W,7023,09/01/2024 10:49,College St / Borden St,7294,Casual Member,10,AM,September,Sunday,43.664088,-79.387095,35.0,False,1609.34,False,TORONTO_CITY,24.7,0.0
31803470,493,7109,09/01/2024 10:37,Seaton St / Dundas St E - SMART,7077,09/01/2024 10:45,College Park South,4875,Casual Member,10,AM,September,Sunday,43.658777,-79.369596,32.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803471,1983,7712,09/01/2024 10:37,Queen St W / Shaw St,7519,09/01/2024 11:10,406 Oakwood Ave,1076,Casual Member,10,AM,September,Sunday,43.6442457,-79.41610440000001,22.0,False,350.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803472,897,7350,09/01/2024 10:37,Broadview Ave / Westwood Ave,7099,09/01/2024 10:52,Cherry St / Mill St,2114,Casual Member,10,AM,September,Sunday,43.6848652,-79.356602,23.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803475,3144,7289,09/01/2024 10:37,Humber Bay Shores Park East,7514,09/01/2024 11:30,Humber Bay Shores Park / Marine Parade Dr,8591,Casual Member,10,AM,September,Sunday,43.6308933,-79.4722622,23.0,False,1000.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803476,806,7220,09/01/2024 10:37,Lake Shore Blvd W / Ellis Ave,7466,09/01/2024 10:51,Glendonwynne Rd / Bloor St W,7845,Casual Member,10,AM,September,Sunday,43.635932,-79.465083,19.0,False,1000.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803477,1623,7601,09/01/2024 10:37,Brick Works,7458,09/01/2024 11:04,Church St / Lombard St,4313,Casual Member,10,AM,September,Sunday,43.683884,-79.36647,22.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803478,634,7951,09/01/2024 10:37,,7323,09/01/2024 10:48,457 King St W,923,Casual Member,10,AM,September,Sunday,43.63758782904466,-79.40314232209015,19.0,False,100.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803479,1325,7256,09/01/2024 10:37,Vanauley St / Queen St W - SMART,7279,09/01/2024 11:00,Rosehill Ave / Avoca Ave - SMART,8230,Casual Member,10,AM,September,Sunday,43.648437,-79.39838,12.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803480,660,7114,09/01/2024 10:37,Carlton St / Parliament St,7713,09/01/2024 10:48,Temperance St / Bay St,345,Casual Member,10,AM,September,Sunday,43.664524,-79.36793,26.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803481,750,7385,09/01/2024 10:37,20 Charles St E,7253,09/01/2024 10:50,John St  / Mercer St - SMART,8225,Casual Member,10,AM,September,Sunday,43.6691099,-79.38551,33.0,True,1000.0,,TORONTO_CITY,24.7,0.0
31803482,515,7204,09/01/2024 10:37,College St / Crawford St,7245,09/01/2024 10:46,Tecumseth St / Queen St W - SMART,4377,Casual Member,10,AM,September,Sunday,43.655,-79.418889,19.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803483,361,7817,09/01/2024 10:38,Shaw St / King St W,7207,09/01/2024 10:44,Dundas St W / Crawford St,8710,Casual Member,10,AM,September,Sunday,43.6412561641921,-79.41502994047545,15.0,False,350.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803484,1266,7458,09/01/2024 10:38,Church St / Lombard St,7003,09/01/2024 10:59,Madison Ave / Bloor St W,5953,Casual Member,10,AM,September,Sunday,43.651678,-79.375233,17.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803485,385,7692,09/01/2024 10:38,85 Lee Ave,7427,09/01/2024 10:44,Northern Dancer Blvd / Lake Shore Blvd E,6006,Casual Member,10,AM,September,Sunday,43.6700692,-79.2971326,26.0,True,50.0,,TORONTO_CITY,24.7,0.0
31803486,406,7692,09/01/2024 10:38,85 Lee Ave,7427,09/01/2024 10:44,Northern Dancer Blvd / Lake Shore Blvd E,3759,Casual Member,10,AM,September,Sunday,43.6700692,-79.2971326,26.0,True,50.0,,TORONTO_CITY,24.7,0.0
31803487,510,7108,09/01/2024 10:38,Front St E / Cherry St,7124,09/01/2024 10:46,Dundas St E / Broadview Ave,3901,Casual Member,10,AM,September,Sunday,43.652686,-79.358395,15.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803488,497,7024,09/01/2024 10:38,Dundonald St / Church St,7114,09/01/2024 10:46,Carlton St / Parliament St,4209,Casual Member,10,AM,September,Sunday,43.66663,-79.38148,39.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803489,1089,7286,09/01/2024 10:38,Gerrard St E / Broadview Ave  - SMART,7502,09/01/2024 10:56,University Ave / College St (East),4930,Casual Member,10,AM,September,Sunday,43.665656,-79.35205500000001,18.0,False,1000.0,,TORONTO_CITY,24.7,0.0
31803490,339,7288,09/01/2024 10:38,Humber Bay Shores Park West,7515,09/01/2024 10:44,Amos Waites Park,3282,Casual Member,10,AM,September,Sunday,43.6224434,-79.480284,30.0,False,1000.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803492,164,7000,09/01/2024 10:38,Fort York  Blvd / Capreol Ct,7203,09/01/2024 10:41,Bathurst St/Queens Quay(Billy Bishop Airport),5964,Annual Member,10,AM,September,Sunday,43.639832,-79.395954,47.0,False,500.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803493,1386,7072,09/01/2024 10:38,Fleet St / Bathurst St,7430,09/01/2024 11:01,Marilyn Bell Park Tennis Court,6285,Casual Member,10,AM,September,Sunday,,,,,,,,,
31803494,4015,7431,09/01/2024 10:38,Gerrard St E / Leslie St,7431,09/01/2024 11:45,Gerrard St E / Leslie St,6375,Casual Member,10,AM,September,Sunday,43.669813,-79.3335,23.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803495,793,7006,09/01/2024 10:38,Bay St / College St (East Side),7710,09/01/2024 10:51,11 Spadina Rd,6099,Casual Member,10,AM,September,Sunday,43.660439,-79.385525,31.0,False,500.0,,TORONTO_CITY,24.7,0.0
31803496,310,7938,09/01/2024 10:38,,7256,09/01/2024 10:43,Vanauley St / Queen St W - SMART,5466,Casual Member,10,AM,September,Sunday,43.64290167152932,-79.39937033134326,15.0,False,100.0,,TORONTO_CITY_CENTRE,24.9,0.0
31803498,370,7536,09/01/2024 10:38,Palmerston Ave / Dundas St W,7216,09/01/2024 10:44,Wellington St W / Stafford St,5450,Casual Member,10,AM,September,Sunday,43.651603,-79.408346,23.0,False,1609.34,,TORONTO_CITY,24.7,0.0
31803499,942,7002,09/01/2024 10:38,St. George St / Bloor St W,7076,09/01/2024 10:54,York St / Queens Quay W,579,Casual Member,10,AM,September,Sunday,43.66713121831853,-79.3995550638237,17.0,False,500.0,,TORONTO_CITY,24.7,0.0
